0,1,2,3,4,5,source_file,pdf_source,table_types,6,7,8,9,10,11,12,13,14,15,16
4.525,0.1817,,,,,SDS-30_filtered_table_021.csv,SDS-30_filtered,,,,,,,,,,,,
4.549,0.1827,,,,,SDS-30_filtered_table_021.csv,SDS-30_filtered,,,,,,,,,,,,
4.483,0.18,,,,,SDS-30_filtered_table_021.csv,SDS-30_filtered,,,,,,,,,,,,
4.577,0.1837,,,,,SDS-30_filtered_table_021.csv,SDS-30_filtered,,,,,,,,,,,,
0,1.17,0.0817,0.0454,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
10,1.9,0.134,0.0743,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
20,2.09,0.212,0.0818,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
25,3.75,0.268,0.149,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
30,4.46,0.321,0.179,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
40,6.28,0.461,0.257,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
50,8.56,0.642,0.359,,,SDS-30_filtered_table_022.csv,SDS-30_filtered,,,,,,,,,,,,
60,11.32,0.874,0.489,,,SDS-30_filtered_table_023.csv,SDS-30_filtered,,,,,,,,,,,,
70,14.48,1.156,0.649,,,SDS-30_filtered_table_023.csv,SDS-30_filtered,,,,,,,,,,,,
80,17.99,1.493,0.841,,,SDS-30_filtered_table_023.csv,SDS-30_filtered,,,,,,,,,,,,
90,22.01,1.912,1.082,,,SDS-30_filtered_table_023.csv,SDS-30_filtered,,,,,,,,,,,,
100,25.96,2.365,1.344,,,SDS-30_filtered_table_023.csv,SDS-30_filtered,,,,,,,,,,,,
,9.93,47.l9(m),8.133,4.914,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
",",20.24,45.96 (m),7.742,4.658,S,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,24.95,45.33(m),7.591,4.56,U&S,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,29.94,44.89(m),7.467,4.479,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,34.95,44.45(m),7.345,4.4,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,40.0,44.12 (m),7.255,4.342,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,45.0,43.84(m),7.178,4.293,U&S,SDS-30_filtered_table_024.csv,SDS-30_filtered,,...,,,,,,,,,,
,50.06,43.5l(m),7.09,4.236,S,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,55.1,43.35(?),7.047,4.208,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,60.2,43.10,6.98,4.165,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,65.3,43.00,6.954,4.149,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,75.5,42.82,6.907,4.118,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,85.5,42.76,6.891,4.108,S,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
,95.1,42.85,6.914,4.123,U,SDS-30_filtered_table_024.csv,SDS-30_filtered,,,,,,,,,,,,
- 0.35,,-,-,2.38,0.123,SDS-30_filtered_table_025.csv,SDS-30_filtered,,Ice,+A,,,,,,,,,
0.0,,2.39,2.46,2.42,0.125,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,A,,,,,,,,,
+10.0,,4.39,4.40,4.39,0.232,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
15.0,,5.87,5.88,5.88,0.316,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
19.85,,-,-,7.83,0.429,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,A+B,,,,,,,,,
20.0,,7.87,7.82,7.84,0.43,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,B,,,,,,,,,
25.0,,8.65,8.66,8.66,0.479,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
30.0,,9.63,9.63,9.63,0.538,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
35.0,,10.58,10.55,10.57,0.597,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
40.0,,11.70,11.71,11.71,0.67,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
49.9,,14.13,13.99,14.06,0.827,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
57.8,,15.97,15.86,15.91,0.956,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
69.6,,19.05,19.00,19.03,1.188,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
73.4,,-,-,20.0,1.263,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,B+C,,,,,,,,,
79.0,,21.91,21.74,21.82,1.41,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,B(m),,,,,,,,,
67.0,,18.98,19.10,19.04,1.188,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,C(m),,,,,,,,,
70.6,,19.55,19.57,19.56,1.229,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
75.8,,20.48,20.49,20.49,1.302,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,C,,,,,,,,,
80.6,,21.22,21.26,21.24,1.363,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
87.6,,22.12,22.32,22.22,1.444,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
90.3,,23.02,23.02,23.03,1.512,SDS-30_filtered_table_025.csv,SDS-30_filtered,,,"""",,,,,,,,,
5.0,3.3,0.31,0.172,1.028,A,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
15.0,5.85,0.562,0.314,1.051,II,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
20.0,7.81,0.765,0.428,-,A+B,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
22.0,8.11,0.797,0.446,1.071,B,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
25.0,8.67,0.857,0.48,1.077,II,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
,,,,,II,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
35.0,10.58,1.066,0.5979,1.093,,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
,,,,,II,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
40.0,11.7,1.192,0.6696,-,,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
50.0,13.95,1.454,0.8192,-,II,SDS-30_filtered_table_026.csv,SDS-30_filtered,,,,,,,,,,,,
30,9.63,10.65,0.538,1.085,"""",SDS-30_filtered_table_027.csv,SDS-30_filtered,,,,,,,,,,,,
40,11.64,13.17,0.6657,1.102,"""",SDS-30_filtered_table_027.csv,SDS-30_filtered,,,,,,,,,,,,
50,13.9,16.15,0.8158,1.119,"""",SDS-30_filtered_table_027.csv,SDS-30_filtered,,,,,,,,,,,,
60,16.65,20.0,1.01,1.142,"""",SDS-30_filtered_table_027.csv,SDS-30_filtered,,,,,,,,,,,,
70,19.24,23.8,1.204,1.164,"""",SDS-30_filtered_table_027.csv,SDS-30_filtered,,,,,,,,,,,,
0,2.45,2.51,0.127,1.024,A,SDS-30_filtered_table_028.csv,SDS-30_filtered,,,,,,,,,,,,
10,4.44,4.65,0.235,1.041,"""",SDS-30_filtered_table_028.csv,SDS-30_filtered,,,,,,,,,,,,
15,5.93,6.31,0.318,1.054,"""",SDS-30_filtered_table_028.csv,SDS-30_filtered,,,,,,,,,,,,
19.9 i,7.7,8.35,0.422,1.07,A+B,SDS-30_filtered_table_028.csv,SDS-30_filtered,,,,,,,,,,,,
20,7.77,8.43,0.426,1.071,B,SDS-30_filtered_table_028.csv,SDS-30_filtered,,,,,,,,,,,,
erC,Solubility,of,potassium,iodate,Density,SDS-30_filtered_table_029.csv,SDS-30_filtered,solubility,Refractive,index,,,,,,,,,
,,,,-la,,SDS-30_filtered_table_029.csv,SDS-30_filtered,solubility,,,,,,,,,,,
,mass %,,mol,kg,g cm-3,SDS-30_filtered_table_029.csv,SDS-30_filtered,solubility,nD,,,,,,,,,,
117,26.1,1.65,2.89,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
126,27.4,1.76,3.08,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
147,31.4,2.14,3.71,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
160,34.1,2.42,4.17,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
177,37.4,2.79,4.79,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
201,41.6,3.33,5.66,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
206,42.6,3.47,5.88,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
220,44.1,3.69,6.23,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
231,46.8,4.11,6.89,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
243,48.6,4.42,7.37,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
253,50.5,4.77,7.91,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
265,51.6,4.98,8.24,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
269,53.1,5.29,8.7,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
291,56.5,6.07,9.86,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
300,58.0,6.45,10.41,,,SDS-30_filtered_table_030.csv,SDS-30_filtered,,,,,,,,,,,,
20,2.11,0.149,0.0828,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
25,2.41,0.171,0.0948,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
30,2.71,0.193,0.107,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
40,3.49,0.25,0.139,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
50,4.37,0.315,0.176,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
60,5.41,0.394,0.22,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
70,6.48,0.477,0.266,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
80,7.7,0.574,0.32,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
90,9.0,0.68,0.38,,,SDS-30_filtered_table_031.csv,SDS-30_filtered,,,,,,,,,,,,
o,1.07,0.0633,0.0351,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
10,1.57,0.0933,0.0518,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
20,2.29,0.137,0.0761,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
25,2.62,0.157,0.0874,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
30,2.99,0.18,0.1,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
40,4.00,0.243,0.135,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
50,[•.05,0.31,0.173,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
60,6.20,0.385,0.215,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
70,7.62,0.481,0.268,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
80,9.08,0.581,0.324,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
90,10.85,0.707,0.395,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
100,12.58,0.835,0.468,,,SDS-30_filtered_table_032.csv,SDS-30_filtered,,,,,,,,,,,,
- 0.30,,272.85,1.78,0.185,Ice,SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 0.67,,272.48,4.35,0.464,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 1.01,,272.14,7.17,0.785,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 1.90,,271.25,17.66,2.149,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 2.38,,270.77,27.65,3.766,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 4.72,,268.43,54.19,10.81,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
- 6.32,,266.83,60.72,13.67,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
-12.25,,260.9,71.04,20.08,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
-13.5,,259.7,72.2,21.0,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
-14b,,259.2,72.8,21.5,Ice +,SDS-30_filtered_table_033.csv,SDS-30_filtered,,HI03,,,,,,,,,,
-15,,258.2,73.8,22.4,Unstable,SDS-30_filtered_table_033.csv,SDS-30_filtered,,ice,,,,,,,,,,
-19,,254.2,76.2,24.7,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
,,273.2,74.1,22.7,HI03,SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
°13.5 c,,286.7,74.1,22.7,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
16,,289.2,75.6,24.1,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
l8c,,291.2,74.55,23.08,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
40,,313.2,77.7,26.3,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
60,,333.2,80.0,29.1,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
80,,353.2,82.5,32.6,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
85,,358.2,83.0,33.3,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
101,,374.2,85.2,37.1,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
110,,383.2,86.5,39.f>,HI03 +,SDS-30_filtered_table_033.csv,SDS-30_filtered,,HI308,,,,,,,,,,
125,,398.2,87.2,41.1,HI308,SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
140,,413.2,88.3,43.6,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
160,,433.2,90.5,49.4,"""",SDS-30_filtered_table_033.csv,SDS-30_filtered,,,,,,,,,,,,
254.08,48.97,8.00,Nall,0,0,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"' 2H235 , 54.47","53 , 65","9 , 64",,114,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
404.70,"56 , 41",10.78,,11,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"444 ,83","57 , 97",11.49,,11,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
c.445.06,60.73,"12 , 89",NaHl0,· Ht,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"505 , 15",61.81,13.48,NaH l,4• 2,o,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
50,"5 , 2663.13",14.27,,4,2,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"555 , 32",63.85,14.72,NaH,";,o",•H o,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
585.46,"65 , 53",15.84,,24,2,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
615.48,65.77,16.01,Na,lo,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"655 , 49","65 , 89","16 , 10",,,4,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"705 , 52","66 , 25","16 , 36",,11,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"75  5 , 60","67 , 21","17 , 08",,". ,",,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
"835 , 76",69.13,18.66,,11,,SDS-31_filtered_table_001.csv,SDS-31_filtered,,,,,,,,,,,,
0.65,1.74,,1.71,0.12,30.21,SDS-31_filtered_table_002.csv,SDS-31_filtered,,20.8,,17.22,1.46,,,,,,,
0.65,1.74,l.74,l.71,0.12,30.21,SDS-31_filtered_table_002.csv,SDS-31_filtered,,20.76,20.81,17.19,1.46,,,,,,,
0.65,1.74,,1.71,0.12,30.21,SDS-31_filtered_table_002.csv,SDS-31_filtered,,20.88,,17.27,1.47,,,,,,,
10.26,3.55,,3.43,0.25,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.6,,17.76,1.52,,,,,,,
10.26,3.54,3.55,3.42,0.25,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.62,,17.78,1.52,,,,,,,
10.36,3.58,,3.46,0.25,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.56,,17.74,1.52,,,,,,,
10.36,3.59,,"3 , 46",0.25,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.55,,17.73,1.52,,,,,,,
10.36,3.58,3.58,3.46,0.25,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.56,21.59,17.74,1.52,,,,,,,
10.36,3.58,,3.46,"0 , 25",30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.61,,17.77,1.52,,,,,,,
15.11,5.23,,4.97,0.37,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.6,,17.76,1.52,,,,,,,
15.11,5.22,5.23,4.96,0.37,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.59,,17.76,1.52,,,,,,,
20.24,7.88,,7.30,0.55,30.26,SDS-31_filtered_table_002.csv,SDS-31_filtered,,21.59,,17.76,1.52,,,,,,,
20.24,7.90,7.89,7.32,0.56,30.76,SDS-31_filtered_table_002.csv,SDS-31_filtered,,23.42,,18.98,1.65,,,,,,,
20.24,7.89,,7.31,0.56,30.76,SDS-31_filtered_table_002.csv,SDS-31_filtered,,23.4,23.41,18.96,1.65,,,,,,,
20.24,7.89,,7.31,0.56,30.76,SDS-31_filtered_table_002.csv,SDS-31_filtered,,23.41,,18.97,l .65,,,,,,,
25.15,"12 , 03",,10.74,0. as,33.04,SDS-31_filtered_table_002.csv,SDS-31_filtered,,30.88,,23.59,2.17,,,,,,,
25.15,12.01,12.02,10.72,0.84,33.04,SDS-31_filtered_table_002.csv,SDS-31_filtered,,30.88,30.88,23.59,2.17,,,,,,,
25.15,12.01,,10.72,0.84,33.14,SDS-31_filtered_table_002.csv,SDS-31_filtered,,31.39,,23.89,2.21,,,,,,,
25.40,12.32,,10.97,0.87,33.14,SDS-31_filtered_table_002.csv,SDS-31_filtered,,31.37,31.38,23.88,2.21,,,,,,,
25.40,12.34,12.32,10.98,0.87,36.27,SDS-31_filtered_table_002.csv,SDS-31_filtered,,45.36,,31.2,3.19,,,,,,,
"25 , 40",12.31,,10.96,0.86,36.27,SDS-31_filtered_table_002.csv,SDS-31_filtered,,45.35,,31.2,3.19,,,,,,,
25.50,12.42,,11.05,0.87,36.27,SDS-31_filtered_table_002.csv,SDS-31_filtered,,45.34,,31.2,3.19,,,,,,,
25.50,12.41,12.43,11.04,0.87,36.27,SDS-31_filtered_table_002.csv,SDS-31_filtered,,45.38,,31.21,3.19,,,,,,,
25.50,12.47,,11.09,0. as,36.27,SDS-31_filtered_table_002.csv,SDS-31_filtered,,45.39,45.37,31.22,3.19,,,,,,,
36.27,45.36,,31.2,3.19,55.17,SDS-31_filtered_table_003.csv,SDS-31_filtered,,81.37,,44.86,5.72,,,,,,,
36.27,45.41,,31.23,3.19,55.17,SDS-31_filtered_table_003.csv,SDS-31_filtered,,81.43,81.4,44.88,5.73,,,,,,,
36.27,45.36,,31.2,3.19,55.27,SDS-31_filtered_table_003.csv,SDS-31_filtered,,81.61,,44.94,5.74,,,,,,,
36.27,45.35,,31.2,3.19,55.27,SDS-31_filtered_table_003.csv,SDS-31_filtered,,81.66,81.64,44.95,5.74,,,,,,,
37.27,47.56,,32.23,3.34,60.23,SDS-31_filtered_table_003.csv,SDS-31_filtered,,83.01,,45.36,5.84,,,,,,,
37.27,47.48,,32.19,3.34,60.23,SDS-31_filtered_table_003.csv,SDS-31_filtered,,83.02,83.0,45.36,5.84,,,,,,,
37.27,47.46,,32.18,3.34,60.23,SDS-31_filtered_table_003.csv,SDS-31_filtered,,82.98,,45.35,5.84,,,,,,,
37.27,47.53,47.52,32.22,3.34,70.26,SDS-31_filtered_table_003.csv,SDS-31_filtered,,88.1,,46.84,6.2,,,,,,,
37.27,47.56,,32.23,3.34,70.26,SDS-31_filtered_table_003.csv,SDS-31_filtered,,88.17,88.11,46.86,6.2,,,,,,,
37.27,47.48,,32.19,3.34,70.26,SDS-31_filtered_table_003.csv,SDS-31_filtered,,88.07,,46.83,6.2,,,,,,,
37.27,47.49,,32.2,3.34,80.39,SDS-31_filtered_table_003.csv,SDS-31_filtered,,94.74,,48.65,6.66,,,,,,,
37.27,47.56,,32.23,3.34,80.39,SDS-31_filtered_table_003.csv,SDS-31_filtered,,94.83,94.78,48.67,6.67,,,,,,,
40.29,54.95,,35.46,3.86,80.39,SDS-31_filtered_table_003.csv,SDS-31_filtered,,94.76,,48.65,6.67,,,,,,,
40.29,54.86,,35.42,3.86,89.74,SDS-31_filtered_table_003.csv,SDS-31_filtered,,102.85,,50.7,7.23,,,,,,,
40.29,54.95,,35.46,3.86,89.74,SDS-31_filtered_table_003.csv,SDS-31_filtered,,102.89,102.87,50.71,7.24,,,,,,,
40.29,54.83,54.88,35.41,3.86,94.75,SDS-31_filtered_table_003.csv,SDS-31_filtered,,107.31,,51.76,7.55,,,,,,,
40.29,54.85,,35.42,3.86,94.75,SDS-31_filtered_table_003.csv,SDS-31_filtered,,107.37,107.34,51.78,7.55,,,,,,,
40.29,54.88,,35.43,3.86,94.75,SDS-31_filtered_table_003.csv,SDS-31_filtered,,107.34,,51.77,7.55,,,,,,,
45.14,68.67,,40.71,4.83,95.86,SDS-31_filtered_table_003.csv,SDS-31_filtered,,107.08,,51.71,7.53,,,,,,,
45.14,68.68,68.64,40.72,4.83,95.86,SDS-31_filtered_table_003.csv,SDS-31_filtered,,107.09,107.09,51.71,7.53,,,,,,,
45.14,68.61,,40.69,4.83,96.86,SDS-31_filtered_table_003.csv,SDS-31_filtered,,104.94,,51.2,7.38,,,,,,,
45.14,68.58,,40.68,4.82,96.86,SDS-31_filtered_table_003.csv,SDS-31_filtered,,105.01,104.98,51.22,7.39,,,,,,,
47.23,76.6,,43.37,5.39,99.57,SDS-31_filtered_table_003.csv,SDS-31_filtered,,101.25,,50.31,7.12,,,,,,,
47.23,76.55,76.58,43.36,5.38,99.57,SDS-31_filtered_table_003.csv,SDS-31_filtered,,101.22,101.21,50.3,7.12,,,,,,,
48.23,80.03,80.03,44.45,5.63,99.57,SDS-31_filtered_table_003.csv,SDS-31_filtered,,101.16,,50.29,7.12,,,,,,,
48.33,80.12,,44.48,5.64,99.77,SDS-31_filtered_table_003.csv,SDS-31_filtered,,102.12,,50.52,7.18,,,,,,,
48.33,80.17,80.15,44.5,5.64,99.77,SDS-31_filtered_table_003.csv,SDS-31_filtered,,102.16,102.15,50.53,7.18,,,,,,,
50.22,80.4,,44.57,5.66,99.77,SDS-31_filtered_table_003.csv,SDS-31_filtered,,102.16,,50.53,7.18,,,,,,,
50.22,80.34,80.35,44.55,5.65,,SDS-31_filtered_table_003.csv,SDS-31_filtered,,,,,,,,,,,,
50.22,80.32,,44.54,5.65,,SDS-31_filtered_table_003.csv,SDS-31_filtered,,,,,,,,,,,,
50.22,80.36,,44.56,5.65,,SDS-31_filtered_table_003.csv,SDS-31_filtered,,,,,,,,,,,,
,,,,,,SDS-31_filtered_table_004.csv,SDS-31_filtered,"mass_percent, molality",,2,,,,,,,,,
.t./,O,C,g/100,g,H2 o,SDS-31_filtered_table_004.csv,SDS-31_filtered,"mass_percent, molality",,ma s,s%,a4,,,a mol/kg,,2mass%,,a
-0.47,1.45,1.43,0.10,98.57,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
6.0,"2 , 73","2 , 66","0 , 19",97.34,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
19.95,"7 , 26","6 ,  77","0 , 51",93.23,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
22.77,"8 , 93","8 , 20",0.63,91.80,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
24.15,"9 , 53","8 , 70",0.67,91.30,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
25.75,"10 , 90","9 ,83",o .77,"90 , 17",,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
27.8,14.16,"12 , 40",1.00,87.60,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
28.65,15.87,13.70,1.12,86.30,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
29.05,16.04,"13 , 82",1.13,86.18,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
29.5,17.18,"14 , 66",1.21,85.34,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
30.1,19.45,"16 , 28",1.37,83.72,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
30.9,20.08,16.72,1.41,83.28,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
32.5,"22 , 57",18.41,1.59,81.57,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
33.7,24.63,"19 , 76",1.73,80.24,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
34.7,29.75,"22 , 93",2.09,77.07,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
36.5,31.15,23.75,"2 , 19",76.25,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
40.02,"35 , 56","26 , 23","2 , 50",73.76,,SDS-31_filtered_table_005.csv,SDS-31_filtered,,,,,,,,,,,,
0,0.26,4.27,"0 , 27",A,,SDS-31_filtered_table_006.csv,SDS-31_filtered,,,,,,,,,,,,
25,o .75,12.31,"0 ,86",I t,,SDS-31_filtered_table_006.csv,SDS-31_filtered,,,,,,,,,,,,
